# Population 11CO	E69,E70,E82,E84,E92,E94,F10,F19,F20,F21,F22,F9
# Population 12AZ	E59,E60,E65,E67,E68,E77,E78,F15,F16,F17,F18,F23,F24,F4,F5
# Population 15TX	E29,E30,F85,F86,F87,F88,G01_rep,G2,G43,G44,G45,G46,G85,G86,G87,G88
# Population 16TX	F54,F65,F66,G13,G14,G15,G16,G3,G4,G57,G58,G59,G60,G73,G74,G76,G77,G78
# Population 18TX	G53,G54,G55,G56,G65,G66,G67,G68,G71,G72,G94,H41,H42,H63,H64,H65_rep,H66_rep
# Population 19TX	H1,H2,H3,H33,H34,H35,H36,H47,H48,H49,H50,H55,H56,H57,H58
# Population 1WY	E1,E13,E15_rep,E25,E26,E27,E28,E3,E35,E36,E37,E38,E4,E47,E48,E49,E50
# Population 20NM	G23,G24,G25,G26,G35,G36,G37,G38,G49,G50,G52,G61,G62,G63,G64,G69,G70
# Population 21NM	G31,G32,G33,G34,G39,G40,G41,G41_rep,G42,G83,G84,H25,H26,H27,H28
# Population 26NM	F83,F84,F93,F94,F95,F96,G10,G11,G12,G9,H12,H21,H22,H23,H24,H70,H71,H72
# Population 27NM	F75,F76,F77,F78,G19,G20,G21,G22,G27,G28,G29,G30,G79,G80,G81,G82,H17,H18,H19,H20
# Population 28NM	F89,F90,F91_2019,F92,G17_rep,G18_rep,G5_rep,G6,G7_rep,G8_rep,H10,H11_rep,H67,H68,H69_rep,H8_rep,H9
# Population 2CO	G89,G90,G92,H13,H14,H15,H16,H29,H30,H31,H32,H4,H43,H44,H45,H46,H5,H6,H7
# Population 31NV	E95,F1,F11,F12,F13,F14,F2
# Population 32UT	E10,E11,E12,E21,E22,E23,E24_rep,E31,E32,E33,E34,E43,E44,E45,E46,E55,E56,E57,E58,E9
# Population 33NV	E61,E62,E63,E64,E75,E76,E85,E86,E87
# Population 34UT	E17,E18,E19,E20,E39,E40,E41,E42,E5,E51,E52,E53,E54,E7,E8,E90
# Population 37CR	D46,D47,D48,D70_rep,D71_rep,D72
# Population 38CR	D1,D2,D3,D4,D49,D50,D51,D52,D73,D75,D76
# Population 39CR	D5,D53,D54,D55,D56,D6,D7,D77,D78,D79,D8,D80
# Population 41CR	D12,D13,D15_rep,D16,D41,D42,D43,D44,D57,D58,D59,D60,D81,D82,D83,D84
# Population 43GR	D17,D18,D19,D20,D33,D34,D35,D61,D62,D63,D64,D85,D86,D87,D88
# Population 44GR	D21,D22,D23,D24_rep,D27,D37,D38,D39,D40,D65_rep,D89,D90,D91,D92,D93,D94
# Population 46CH	I01,I02,I03,I04,I05,I06,I07,I08,I09,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24
# Population 47TX	N1,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N24,N25,N26,N27,N28,N3,N4,N5,N6,N7,N8,N9
# Population 49TX	L1,L10,L11,L12,L13,L14,L15,L16,L17,L18_rep,L19,L2,L20,L21,L22,L23,L24,L26,L27,L28,L3,L4,L5,L6,L7,L8,L9_rep
# Population 4CO	H37,H38,H39,H40,H51,H52,H53,H54,H59,H60,H62
# Population 50TX	K1,K2,K3,K32,K33,K34,K4,K5
# Population 51TX	J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27
# Population 52TX	S1,S11_rep,S12,S13,S15,S16,S17,S18,S19,S2,S20,S21,S22,S23,S24,S3,S4,S6,S7,S8,S9
# Population 5CO	F25,F26,F27,F28,F37,F38,F39,F49,F50,F51,F52,F59,F60,F61,F62,F71,F72,F73,F74
# Population 6KS	F29,F30,F41,F42,F43,F44,F63,F64,G47_rep,G48_rep
# Population 8OK	F33,F34,F35,F36,F45,F46,F47,F48,F55,F56,F57,F58,F67,F68,F69,F70,F79,F80,F81,F82
# Population CARINA_LAB	Q1,Q11,Q12,Q13,Q14,Q15,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9
# Population SUB_LAB	R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R2,R20,R3,R5,R6,R7,R9
# Group defaultgrp	11CO,12AZ,15TX,16TX,18TX,19TX,1WY,20NM,21NM,26NM,27NM,28NM,2CO,31NV,32UT,33NV,34UT,37CR,38CR,39CR,41CR,43GR,44GR,46CH,47TX,49TX,4CO,50TX,51TX,52TX,5CO,6KS,8OK,CARINA_LAB,SUB_LAB
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
88696	2146	40428	0.06442	0.00000	0.00000	0.00027	0.00000	0.00000	0.04865	0.00000	0.00000
88728	2148	9983	0.97874	0.00000	0.00000	0.45696	0.00000	0.00000	-nan	0.00000	0.00000
88729	2148	9986	0.66181	0.00000	0.00000	0.14364	0.00000	0.00000	0.15248	0.00000	0.00000
88740	2148	28993	-0.00925	0.00000	0.00000	-0.00008	0.00000	0.00000	0.40682	0.00000	0.00000
88900	2157	39038	0.42838	0.00000	0.00000	0.12058	0.00000	0.00000	0.42771	0.00000	0.00000
88901	2157	39041	0.48607	0.00000	0.00000	0.00630	0.00000	0.00000	0.40621	0.00000	0.00000
89219	2175	34842	0.06597	0.00000	0.00000	0.00086	0.00000	0.00000	0.00294	0.00000	0.00000
89220	2175	34845	0.93777	0.00000	0.00000	0.44176	0.00000	0.00000	0.44568	0.00000	0.00000
89399	2185	44083	0.85437	0.00000	0.00000	0.47727	0.00000	0.00000	0.56625	0.00000	0.00000
89401	2185	44086	0.94867	0.00000	0.00000	0.45226	0.00000	0.00000	0.52233	0.00000	0.00000
89940	2215	34269	0.10855	0.00000	0.00000	0.00262	0.00000	0.00000	0.25094	0.00000	0.00000
89941	2215	34272	0.04186	0.00000	0.00000	0.00069	0.00000	0.00000	0.00125	0.00000	0.00000
90100	2224	6181	-0.00551	0.00000	0.00000	-0.00001	0.00000	0.00000	0.09510	0.00000	0.00000
90101	2224	6184	-0.01176	0.00000	0.00000	-0.00003	0.00000	0.00000	0.09250	0.00000	0.00000
90162	2226	36192	0.93928	0.00000	0.00000	0.50327	0.00000	0.00000	0.51702	0.00000	0.00000
90164	2226	43771	0.12113	0.00000	0.00000	0.00079	0.00000	0.00000	0.21073	0.00000	0.00000
90762	2258	13723	0.88222	0.00000	0.00000	0.14892	0.00000	0.00000	0.27226	0.00000	0.00000
90763	2258	13726	0.32941	0.00000	0.00000	0.09705	0.00000	0.00000	0.35995	0.00000	0.00000
90801	2259	10280	0.93061	0.00000	0.00000	0.44470	0.00000	0.00000	0.45269	0.00000	0.00000
90803	2259	10283	0.01073	0.00000	0.00000	0.00002	0.00000	0.00000	-0.00000	0.00000	0.00000
90808	2259	10531	0.17440	0.00000	0.00000	0.00434	0.00000	0.00000	0.11915	0.00000	0.00000
90809	2259	10534	0.21459	0.00000	0.00000	0.00469	0.00000	0.00000	0.03135	0.00000	0.00000
90959	2268	13974	0.38723	0.00000	0.00000	0.12333	0.00000	0.00000	0.14266	0.00000	0.00000
90960	2268	13977	0.58074	0.00000	0.00000	0.18119	0.00000	0.00000	0.26350	0.00000	0.00000
90885	2263	41936	0.94191	0.00000	0.00000	0.45249	0.00000	0.00000	0.59977	0.00000	0.00000
91217	2283	19794	0.94488	0.00000	0.00000	0.43908	0.00000	0.00000	0.44453	0.00000	0.00000
91352	2289	24745	0.83507	0.00000	0.00000	0.39650	0.00000	0.00000	0.43667	0.00000	0.00000
91353	2289	24748	0.90404	0.00000	0.00000	0.48777	0.00000	0.00000	0.51803	0.00000	0.00000
91600	2302	2682	-0.01152	0.00000	0.00000	-0.00002	0.00000	0.00000	0.00005	0.00000	0.00000
91602	2302	2685	0.00330	0.00000	0.00000	0.00003	0.00000	0.00000	0.01429	0.00000	0.00000
91648	2305	13286	0.89649	0.00000	0.00000	0.47714	0.00000	0.00000	0.51145	0.00000	0.00000
91616	2303	15638	0.72351	0.00000	0.00000	0.13756	0.00000	0.00000	0.20140	0.00000	0.00000
91862	2317	23260	0.93941	0.00000	0.00000	0.45654	0.00000	0.00000	0.49600	0.00000	0.00000
92059	2328	17871	0.09380	0.00000	0.00000	0.00150	0.00000	0.00000	0.41544	0.00000	0.00000
92261	2340	22344	0.93916	0.00000	0.00000	0.50486	0.00000	0.00000	0.53701	0.00000	0.00000
92262	2340	22347	-0.03820	0.00000	0.00000	-0.00013	0.00000	0.00000	0.17830	0.00000	0.00000
92421	2346	13058	0.86747	0.00000	0.00000	0.47535	0.00000	0.00000	0.56489	0.00000	0.00000
92422	2346	13061	-0.01678	0.00000	0.00000	-0.00010	0.00000	0.00000	0.30279	0.00000	0.00000
92885	2370	5804	0.91344	0.00000	0.00000	0.48829	0.00000	0.00000	0.55187	0.00000	0.00000
93199	2386	22181	0.23138	0.00000	0.00000	0.01957	0.00000	0.00000	0.39648	0.00000	0.00000
93307	2393	27105	0.00497	0.00000	0.00000	0.00008	0.00000	0.00000	0.00427	0.00000	0.00000
93308	2393	27108	0.01546	0.00000	0.00000	0.00006	0.00000	0.00000	0.01673	0.00000	0.00000
93497	2403	29689	-0.00703	0.00000	0.00000	-0.00004	0.00000	0.00000	0.04139	0.00000	0.00000
93498	2403	29692	0.12967	0.00000	0.00000	0.00481	0.00000	0.00000	0.00400	0.00000	0.00000
93568	2407	8868	0.92782	0.00000	0.00000	0.46022	0.00000	0.00000	0.51597	0.00000	0.00000
93637	2411	19052	-0.01560	0.00000	0.00000	-0.00003	0.00000	0.00000	0.28102	0.00000	0.00000
93638	2411	19055	0.92575	0.00000	0.00000	0.46330	0.00000	0.00000	0.42902	0.00000	0.00000
93697	2415	12199	0.87999	0.00000	0.00000	0.43441	0.00000	0.00000	0.32522	0.00000	0.00000
93698	2415	12202	0.93726	0.00000	0.00000	0.49777	0.00000	0.00000	0.41068	0.00000	0.00000
93765	2418	10419	0.03409	0.00000	0.00000	0.00015	0.00000	0.00000	0.04035	0.00000	0.00000
93766	2418	10422	-0.01286	0.00000	0.00000	-0.00003	0.00000	0.00000	0.29410	0.00000	0.00000
94150	2438	32052	0.01656	0.00000	0.00000	0.00020	0.00000	0.00000	0.27729	0.00000	0.00000
94151	2438	32055	0.76285	0.00000	0.00000	0.09181	0.00000	0.00000	0.32386	0.00000	0.00000
94339	2451	23143	0.84620	0.00000	0.00000	0.45123	0.00000	0.00000	0.38190	0.00000	0.00000
94341	2451	23146	0.02516	0.00000	0.00000	0.00006	0.00000	0.00000	0.07036	0.00000	0.00000
94432	2456	23599	-0.02469	0.00000	0.00000	-0.00009	0.00000	0.00000	-nan	0.00000	0.00000
94579	2466	11065	0.92217	0.00000	0.00000	0.24709	0.00000	0.00000	0.31096	0.00000	0.00000
94580	2466	11068	0.91427	0.00000	0.00000	0.49550	0.00000	0.00000	0.55379	0.00000	0.00000
94606	2468	5218	0.83391	0.00000	0.00000	0.41967	0.00000	0.00000	0.45837	0.00000	0.00000
94620	2468	21838	0.01100	0.00000	0.00000	0.00018	0.00000	0.00000	0.20903	0.00000	0.00000
94797	2479	4229	1.00000	0.00000	0.00000	0.00693	0.00000	0.00000	0.24700	0.00000	0.00000
94798	2479	4232	0.01058	0.00000	0.00000	0.00011	0.00000	0.00000	0.20832	0.00000	0.00000
94898	2485	5037	0.04368	0.00000	0.00000	0.00030	0.00000	0.00000	0.34199	0.00000	0.00000
94890	2484	26243	0.29114	0.00000	0.00000	0.02264	0.00000	0.00000	0.29251	0.00000	0.00000
95342	2508	14197	0.00174	0.00000	0.00000	0.00000	0.00000	0.00000	0.03350	0.00000	0.00000
95343	2508	14200	0.03858	0.00000	0.00000	0.00027	0.00000	0.00000	0.09288	0.00000	0.00000
95456	2513	35073	0.58848	0.00000	0.00000	0.11407	0.00000	0.00000	0.14050	0.00000	0.00000
95457	2513	35076	0.04214	0.00000	0.00000	0.00031	0.00000	0.00000	0.00057	0.00000	0.00000
95565	2519	7806	0.03456	0.00000	0.00000	0.00021	0.00000	0.00000	0.41149	0.00000	0.00000
95566	2519	7809	0.41904	0.00000	0.00000	0.23870	0.00000	0.00000	0.52891	0.00000	0.00000
95785	2530	9411	0.17126	0.00000	0.00000	0.00442	0.00000	0.00000	0.00467	0.00000	0.00000
95786	2530	9417	0.32514	0.00000	0.00000	0.03441	0.00000	0.00000	0.08541	0.00000	0.00000
95801	2530	20211	-0.00048	0.00000	0.00000	-0.00000	0.00000	0.00000	0.00015	0.00000	0.00000
95802	2530	20214	0.79496	0.00000	0.00000	0.36396	0.00000	0.00000	0.39413	0.00000	0.00000
95844	2532	17094	0.01656	0.00000	0.00000	0.00170	0.00000	0.00000	0.37821	0.00000	0.00000
96287	2558	30429	0.92527	0.00000	0.00000	0.47689	0.00000	0.00000	0.49141	0.00000	0.00000
96388	2564	2802	-0.00171	0.00000	0.00000	-0.00000	0.00000	0.00000	0.03454	0.00000	0.00000
96389	2564	2805	0.94514	0.00000	0.00000	0.27731	0.00000	0.00000	0.31858	0.00000	0.00000
96682	2579	29859	0.87362	0.00000	0.00000	0.47116	0.00000	0.00000	0.47239	0.00000	0.00000
97011	2596	22812	0.07584	0.00000	0.00000	0.01035	0.00000	0.00000	-nan	0.00000	0.00000
97082	2601	19872	0.22048	0.00000	0.00000	0.00081	0.00000	0.00000	-nan	0.00000	0.00000
97110	2603	6625	-0.01350	0.00000	0.00000	-0.00004	0.00000	0.00000	0.35446	0.00000	0.00000
97132	2604	18317	0.58138	0.00000	0.00000	0.26034	0.00000	0.00000	0.36682	0.00000	0.00000
97133	2604	18320	0.93104	0.00000	0.00000	0.48351	0.00000	0.00000	0.60374	0.00000	0.00000
97249	2610	10749	0.00118	0.00000	0.00000	0.00000	0.00000	0.00000	0.00193	0.00000	0.00000
97250	2610	10752	0.94828	0.00000	0.00000	0.43686	0.00000	0.00000	0.44547	0.00000	0.00000
97263	2610	28449	0.93154	0.00000	0.00000	0.19058	0.00000	0.00000	0.25960	0.00000	0.00000
97264	2610	28452	0.93345	0.00000	0.00000	0.47954	0.00000	0.00000	0.61425	0.00000	0.00000
97348	2616	28467	0.00862	0.00000	0.00000	0.00007	0.00000	0.00000	0.12932	0.00000	0.00000
97363	2617	24250	0.98434	0.00000	0.00000	0.47724	0.00000	0.00000	-nan	0.00000	0.00000
97364	2617	24253	0.91593	0.00000	0.00000	0.44602	0.00000	0.00000	-nan	0.00000	0.00000
97417	2621	14833	0.90698	0.00000	0.00000	0.48977	0.00000	0.00000	0.60994	0.00000	0.00000
97418	2621	14836	0.86023	0.00000	0.00000	0.46904	0.00000	0.00000	0.58236	0.00000	0.00000
97741	2639	32514	0.48283	0.00000	0.00000	0.06626	0.00000	0.00000	0.09790	0.00000	0.00000
97743	2639	32517	0.80047	0.00000	0.00000	0.39710	0.00000	0.00000	0.37596	0.00000	0.00000
97807	2642	38687	0.96860	0.00000	0.00000	0.45206	0.00000	0.00000	-nan	0.00000	0.00000
97808	2642	38690	1.00000	0.00000	0.00000	0.46873	0.00000	0.00000	-nan	0.00000	0.00000
97818	2643	31712	-0.00884	0.00000	0.00000	-0.00007	0.00000	0.00000	0.38282	0.00000	0.00000
97819	2643	31715	0.74877	0.00000	0.00000	0.26042	0.00000	0.00000	0.47731	0.00000	0.00000
97905	2648	10990	0.89927	0.00000	0.00000	0.45877	0.00000	0.00000	0.43566	0.00000	0.00000
97914	2648	23762	0.87674	0.00000	0.00000	0.46853	0.00000	0.00000	0.45231	0.00000	0.00000
97915	2648	23765	0.96946	0.00000	0.00000	0.24895	0.00000	0.00000	0.40338	0.00000	0.00000
98150	2663	29064	0.92515	0.00000	0.00000	0.44684	0.00000	0.00000	0.47279	0.00000	0.00000
98238	2668	32236	0.00595	0.00000	0.00000	0.00003	0.00000	0.00000	0.32907	0.00000	0.00000
98776	2699	35412	0.07832	0.00000	0.00000	0.00507	0.00000	0.00000	0.00877	0.00000	0.00000
98777	2699	35415	0.23404	0.00000	0.00000	0.02849	0.00000	0.00000	0.08514	0.00000	0.00000
98846	2703	35173	0.11693	0.00000	0.00000	0.02112	0.00000	0.00000	0.30131	0.00000	0.00000
98847	2703	35176	0.46021	0.00000	0.00000	0.16404	0.00000	0.00000	0.15908	0.00000	0.00000
99002	2712	34461	0.02141	0.00000	0.00000	0.00016	0.00000	0.00000	0.00098	0.00000	0.00000
99003	2712	34464	-0.01250	0.00000	0.00000	-0.00005	0.00000	0.00000	0.00768	0.00000	0.00000
99098	2718	12945	0.93738	0.00000	0.00000	0.43810	0.00000	0.00000	0.44431	0.00000	0.00000
99147	2720	19023	0.34047	0.00000	0.00000	0.03844	0.00000	0.00000	0.05975	0.00000	0.00000
99148	2720	19026	-0.00126	0.00000	0.00000	-0.00000	0.00000	0.00000	0.01776	0.00000	0.00000
99580	2748	24959	0.31509	0.00000	0.00000	0.00129	0.00000	0.00000	0.08198	0.00000	0.00000
99581	2748	24962	0.00035	0.00000	0.00000	0.00001	0.00000	0.00000	0.01210	0.00000	0.00000
99701	2756	30905	0.85868	0.00000	0.00000	0.47002	0.00000	0.00000	0.47053	0.00000	0.00000
99703	2756	30908	0.34567	0.00000	0.00000	0.00728	0.00000	0.00000	0.01233	0.00000	0.00000
99915	2772	3816	-0.01307	0.00000	0.00000	-0.00002	0.00000	0.00000	0.00701	0.00000	0.00000
99957	2775	16140	0.09886	0.00000	0.00000	0.00864	0.00000	0.00000	0.30232	0.00000	0.00000
100528	2815	17812	0.88325	0.00000	0.00000	0.45894	0.00000	0.00000	0.55910	0.00000	0.00000
100906	2841	23315	0.95331	0.00000	0.00000	0.47497	0.00000	0.00000	-nan	0.00000	0.00000
101021	2848	15539	0.01445	0.00000	0.00000	0.00060	0.00000	0.00000	0.30945	0.00000	0.00000
101022	2848	15542	-0.03611	0.00000	0.00000	-0.00012	0.00000	0.00000	0.27000	0.00000	0.00000
101073	2853	1571	0.03526	0.00000	0.00000	0.00076	0.00000	0.00000	-nan	0.00000	0.00000
101074	2853	1574	0.91638	0.00000	0.00000	0.47641	0.00000	0.00000	-nan	0.00000	0.00000
101269	2865	19356	0.03497	0.00000	0.00000	0.00013	0.00000	0.00000	0.00426	0.00000	0.00000
101538	2884	32896	0.75214	0.00000	0.00000	0.14284	0.00000	0.00000	0.28338	0.00000	0.00000
101659	2892	35968	0.69876	0.00000	0.00000	0.42500	0.00000	0.00000	0.57529	0.00000	0.00000
101660	2892	35971	0.04508	0.00000	0.00000	0.00059	0.00000	0.00000	0.25681	0.00000	0.00000
101971	2914	672	0.03156	0.00000	0.00000	0.00107	0.00000	0.00000	0.29595	0.00000	0.00000
101972	2914	675	0.01356	0.00000	0.00000	0.00044	0.00000	0.00000	0.05950	0.00000	0.00000
101965	2913	27395	0.79334	0.00000	0.00000	0.12238	0.00000	0.00000	0.46324	0.00000	0.00000
102050	2918	27958	0.90382	0.00000	0.00000	0.40243	0.00000	0.00000	0.48352	0.00000	0.00000
102051	2918	27961	0.91344	0.00000	0.00000	0.47047	0.00000	0.00000	0.49753	0.00000	0.00000
102072	2920	4944	0.59608	0.00000	0.00000	0.14761	0.00000	0.00000	0.19229	0.00000	0.00000
102073	2920	4947	0.83013	0.00000	0.00000	0.00903	0.00000	0.00000	0.28065	0.00000	0.00000
102434	2947	27935	0.06612	0.00000	0.00000	0.00111	0.00000	0.00000	0.38845	0.00000	0.00000
102435	2947	27938	0.44352	0.00000	0.00000	0.04899	0.00000	0.00000	0.42037	0.00000	0.00000
102575	2959	5553	0.38822	0.00000	0.00000	0.05067	0.00000	0.00000	0.42838	0.00000	0.00000
102576	2959	5556	0.92637	0.00000	0.00000	0.42485	0.00000	0.00000	0.58340	0.00000	0.00000
102760	2969	14808	0.91211	0.00000	0.00000	0.26778	0.00000	0.00000	0.53125	0.00000	0.00000
102761	2969	14811	0.93814	0.00000	0.00000	0.37849	0.00000	0.00000	0.59975	0.00000	0.00000
102765	2969	24151	0.58582	0.00000	0.00000	0.09740	0.00000	0.00000	0.37094	0.00000	0.00000
102766	2969	24154	0.53827	0.00000	0.00000	0.11903	0.00000	0.00000	0.36846	0.00000	0.00000
103271	3004	24819	0.81328	0.00000	0.00000	0.45569	0.00000	0.00000	0.58986	0.00000	0.00000
103408	3013	35194	0.00781	0.00000	0.00000	0.00006	0.00000	0.00000	0.01018	0.00000	0.00000
103409	3013	35197	-0.01091	0.00000	0.00000	-0.00003	0.00000	0.00000	0.31650	0.00000	0.00000
103486	3018	6462	1.00000	0.00000	0.00000	0.00660	0.00000	0.00000	0.45213	0.00000	0.00000
103679	3030	19099	0.24560	0.00000	0.00000	0.00822	0.00000	0.00000	0.03224	0.00000	0.00000
103680	3030	19102	-0.00428	0.00000	0.00000	-0.00006	0.00000	0.00000	0.01703	0.00000	0.00000
103826	3040	14577	0.93171	0.00000	0.00000	0.47777	0.00000	0.00000	0.60201	0.00000	0.00000
103827	3040	14580	-0.00609	0.00000	0.00000	-0.00004	0.00000	0.00000	0.01122	0.00000	0.00000
104404	3088	15177	0.89056	0.00000	0.00000	0.48543	0.00000	0.00000	0.48150	0.00000	0.00000
104600	3102	33097	0.07287	0.00000	0.00000	0.00248	0.00000	0.00000	0.35749	0.00000	0.00000
104646	3105	3516	0.93079	0.00000	0.00000	0.43477	0.00000	0.00000	0.44108	0.00000	0.00000
104647	3105	3519	0.02753	0.00000	0.00000	0.00082	0.00000	0.00000	0.29319	0.00000	0.00000
104788	3112	16753	0.04078	0.00000	0.00000	0.00245	0.00000	0.00000	0.08208	0.00000	0.00000
104789	3112	16756	0.01630	0.00000	0.00000	0.00015	0.00000	0.00000	0.06948	0.00000	0.00000
104888	3120	4693	0.00839	0.00000	0.00000	0.00006	0.00000	0.00000	0.05863	0.00000	0.00000
104890	3120	4696	0.94260	0.00000	0.00000	0.44340	0.00000	0.00000	0.44950	0.00000	0.00000
105042	3128	9661	0.34593	0.00000	0.00000	0.02717	0.00000	0.00000	0.03940	0.00000	0.00000
105043	3128	9664	0.27346	0.00000	0.00000	0.01864	0.00000	0.00000	0.04029	0.00000	0.00000
105211	3141	9930	0.85502	0.00000	0.00000	0.47395	0.00000	0.00000	0.47359	0.00000	0.00000
105314	3149	4119	0.05207	0.00000	0.00000	0.00107	0.00000	0.00000	0.21996	0.00000	0.00000
105271	3146	16974	0.87949	0.00000	0.00000	0.34009	0.00000	0.00000	0.57495	0.00000	0.00000
105726	3175	28411	0.56453	0.00000	0.00000	0.23079	0.00000	0.00000	0.25129	0.00000	0.00000
105727	3175	28414	0.71885	0.00000	0.00000	0.13493	0.00000	0.00000	0.19833	0.00000	0.00000
105797	3180	17085	0.00692	0.00000	0.00000	0.00002	0.00000	0.00000	0.39460	0.00000	0.00000
106341	3223	12646	0.17579	0.00000	0.00000	0.02555	0.00000	0.00000	0.09017	0.00000	0.00000
106342	3223	12649	-0.01158	0.00000	0.00000	-0.00002	0.00000	0.00000	0.00028	0.00000	0.00000
106354	3223	27984	0.92842	0.00000	0.00000	0.46538	0.00000	0.00000	0.49467	0.00000	0.00000
106355	3223	27987	0.03284	0.00000	0.00000	0.00012	0.00000	0.00000	0.25470	0.00000	0.00000
106454	3232	8831	0.89940	0.00000	0.00000	0.46544	0.00000	0.00000	0.56684	0.00000	0.00000
106477	3232	28017	-0.01216	0.00000	0.00000	-0.00003	0.00000	0.00000	-nan	0.00000	0.00000
106478	3232	28020	0.24007	0.00000	0.00000	0.00485	0.00000	0.00000	-nan	0.00000	0.00000
106751	3256	9319	0.79475	0.00000	0.00000	0.31537	0.00000	0.00000	0.44397	0.00000	0.00000
106780	3258	8276	0.07789	0.00000	0.00000	0.00665	0.00000	0.00000	-nan	0.00000	0.00000
107222	3295	6647	-0.00136	0.00000	0.00000	-0.00001	0.00000	0.00000	0.28815	0.00000	0.00000
107223	3295	6650	0.85814	0.00000	0.00000	0.17076	0.00000	0.00000	0.22763	0.00000	0.00000
107240	3296	7211	0.93475	0.00000	0.00000	0.46530	0.00000	0.00000	0.53378	0.00000	0.00000
107241	3296	7214	0.05046	0.00000	0.00000	0.00586	0.00000	0.00000	0.33846	0.00000	0.00000
107635	3325	10323	0.90506	0.00000	0.00000	0.29529	0.00000	0.00000	0.33748	0.00000	0.00000
107636	3325	10326	0.90709	0.00000	0.00000	0.32957	0.00000	0.00000	0.32178	0.00000	0.00000
107650	3326	9341	0.12206	0.00000	0.00000	0.00187	0.00000	0.00000	0.23674	0.00000	0.00000
107651	3326	9344	0.00681	0.00000	0.00000	0.00008	0.00000	0.00000	0.17459	0.00000	0.00000
107714	3330	23954	0.88830	0.00000	0.00000	0.37592	0.00000	0.00000	0.34453	0.00000	0.00000
107716	3330	23957	0.06703	0.00000	0.00000	0.00197	0.00000	0.00000	0.00234	0.00000	0.00000
107859	3341	17937	0.46159	0.00000	0.00000	0.01293	0.00000	0.00000	0.02786	0.00000	0.00000
107860	3341	17940	0.05730	0.00000	0.00000	0.00075	0.00000	0.00000	0.00317	0.00000	0.00000
107941	3347	20252	0.72447	0.00000	0.00000	0.37763	0.00000	0.00000	0.44567	0.00000	0.00000
108233	3371	18997	0.37382	0.00000	0.00000	0.01196	0.00000	0.00000	0.36990	0.00000	0.00000
108234	3371	19000	0.93065	0.00000	0.00000	0.50196	0.00000	0.00000	0.59711	0.00000	0.00000
108551	3398	7717	0.49893	0.00000	0.00000	0.14171	0.00000	0.00000	0.39787	0.00000	0.00000
108759	3415	9050	0.87252	0.00000	0.00000	0.46219	0.00000	0.00000	0.48685	0.00000	0.00000
108760	3415	9053	0.09179	0.00000	0.00000	0.00100	0.00000	0.00000	0.00189	0.00000	0.00000
108832	3420	10494	0.23463	0.00000	0.00000	0.01664	0.00000	0.00000	0.08084	0.00000	0.00000
108833	3420	10497	0.92689	0.00000	0.00000	0.44607	0.00000	0.00000	0.44829	0.00000	0.00000
109105	3441	22718	0.45104	0.00000	0.00000	0.02858	0.00000	0.00000	-nan	0.00000	0.00000
109307	3457	7917	0.92196	0.00000	0.00000	0.37460	0.00000	0.00000	0.42387	0.00000	0.00000
109456	3470	29447	-0.03159	0.00000	0.00000	-0.00011	0.00000	0.00000	-nan	0.00000	0.00000
109848	3505	996	1.00000	0.00000	0.00000	0.01475	0.00000	0.00000	-nan	0.00000	0.00000
109875	3506	16412	0.07029	0.00000	0.00000	0.00092	0.00000	0.00000	0.00293	0.00000	0.00000
109876	3506	16415	0.58817	0.00000	0.00000	0.15263	0.00000	0.00000	0.17561	0.00000	0.00000
109959	3512	2653	0.01464	0.00000	0.00000	0.00003	0.00000	0.00000	0.00015	0.00000	0.00000
109960	3512	2656	0.00149	0.00000	0.00000	0.00009	0.00000	0.00000	0.16415	0.00000	0.00000
110090	3522	27186	0.01895	0.00000	0.00000	0.00013	0.00000	0.00000	0.29075	0.00000	0.00000
110171	3527	14364	0.90584	0.00000	0.00000	0.48953	0.00000	0.00000	-nan	0.00000	0.00000
110172	3527	14367	0.53746	0.00000	0.00000	0.13525	0.00000	0.00000	-nan	0.00000	0.00000
110200	3528	23393	0.88864	0.00000	0.00000	0.47950	0.00000	0.00000	0.59941	0.00000	0.00000
110201	3528	23396	-0.01321	0.00000	0.00000	-0.00011	0.00000	0.00000	0.30849	0.00000	0.00000
110578	3557	25804	0.94630	0.00000	0.00000	0.26844	0.00000	0.00000	0.30702	0.00000	0.00000
110579	3557	25807	0.92832	0.00000	0.00000	0.49928	0.00000	0.00000	0.43584	0.00000	0.00000
110742	3571	16043	0.96763	0.00000	0.00000	0.33024	0.00000	0.00000	0.46097	0.00000	0.00000
110885	3581	14510	0.74779	0.00000	0.00000	0.23512	0.00000	0.00000	0.43271	0.00000	0.00000
110886	3581	14513	0.93077	0.00000	0.00000	0.46708	0.00000	0.00000	0.57488	0.00000	0.00000
111184	3605	25278	0.65778	0.00000	0.00000	0.01523	0.00000	0.00000	0.25509	0.00000	0.00000
